,block_id,thread_id,coordinate,value
3545,"(01,00)","(25,09)","(57,09)",633
3961,"(01,00)","(25,10)","(57,10)",697
2489,"(01,00)","(25,11)","(57,11)",761
1593,"(01,00)","(25,12)","(57,12)",825
3065,"(01,00)","(25,13)","(57,13)",889
3513,"(01,00)","(25,14)","(57,14)",953
2329,"(01,00)","(25,15)","(57,15)",1017
1497,"(01,00)","(25,16)","(57,16)",1081
2393,"(01,00)","(25,17)","(57,17)",1145
2841,"(01,00)","(25,18)","(57,18)",1209
1401,"(01,00)","(25,19)","(57,19)",1273
665,"(01,00)","(25,20)","(57,20)",1337
2233,"(01,00)","(25,21)","(57,21)",1401
2969,"(01,00)","(25,22)","(57,22)",1465
1177,"(01,00)","(25,23)","(57,23)",1529
537,"(01,00)","(25,24)","(57,24)",1593
1273,"(01,00)","(25,25)","(57,25)",1657
1529,"(01,00)","(25,26)","(57,26)",1721
825,"(01,00)","(25,27)","(57,27)",1785
25,"(01,00)","(25,28)","(57,28)",1849
377,"(01,00)","(25,29)","(57,29)",1913
953,"(01,00)","(25,30)","(57,30)",1977
281,"(01,00)","(25,31)","(57,31)",2041
2298,"(01,00)","(26,00)","(58,00)",58
3642,"(01,00)","(26,01)","(58,01)",122
4090,"(01,00)","(26,02)","(58,02)",186
3386,"(01,00)","(26,03)","(58,03)",250
1722,"(01,00)","(26,04)","(58,04)",314
3610,"(01,00)","(26,05)","(58,05)",378
3674,"(01,00)","(26,06)","(58,06)",442
3354,"(01,00)","(26,07)","(58,07)",506
1658,"(01,00)","(26,08)","(58,08)",570
3546,"(01,00)","(26,09)","(58,09)",634
3962,"(01,00)","(26,10)","(58,10)",698
2490,"(01,00)","(26,11)","(58,11)",762
1594,"(01,00)","(26,12)","(58,12)",826
3066,"(01,00)","(26,13)","(58,13)",890
3514,"(01,00)","(26,14)","(58,14)",954
2330,"(01,00)","(26,15)","(58,15)",1018
1498,"(01,00)","(26,16)","(58,16)",1082
2394,"(01,00)","(26,17)","(58,17)",1146
2842,"(01,00)","(26,18)","(58,18)",1210
1402,"(01,00)","(26,19)","(58,19)",1274
666,"(01,00)","(26,20)","(58,20)",1338
2234,"(01,00)","(26,21)","(58,21)",1402
2970,"(01,00)","(26,22)","(58,22)",1466
1178,"(01,00)","(26,23)","(58,23)",1530
538,"(01,00)","(26,24)","(58,24)",1594
1274,"(01,00)","(26,25)","(58,25)",1658
1530,"(01,00)","(26,26)","(58,26)",1722
826,"(01,00)","(26,27)","(58,27)",1786
26,"(01,00)","(26,28)","(58,28)",1850
378,"(01,00)","(26,29)","(58,29)",1914
954,"(01,00)","(26,30)","(58,30)",1978
282,"(01,00)","(26,31)","(58,31)",2042
2299,"(01,00)","(27,00)","(59,00)",59
3643,"(01,00)","(27,01)","(59,01)",123
4091,"(01,00)","(27,02)","(59,02)",187
3387,"(01,00)","(27,03)","(59,03)",251
1723,"(01,00)","(27,04)","(59,04)",315
3611,"(01,00)","(27,05)","(59,05)",379
3675,"(01,00)","(27,06)","(59,06)",443
3355,"(01,00)","(27,07)","(59,07)",507
1659,"(01,00)","(27,08)","(59,08)",571
3547,"(01,00)","(27,09)","(59,09)",635
3963,"(01,00)","(27,10)","(59,10)",699
2491,"(01,00)","(27,11)","(59,11)",763
1595,"(01,00)","(27,12)","(59,12)",827
3067,"(01,00)","(27,13)","(59,13)",891
3515,"(01,00)","(27,14)","(59,14)",955
2331,"(01,00)","(27,15)","(59,15)",1019
1499,"(01,00)","(27,16)","(59,16)",1083
2395,"(01,00)","(27,17)","(59,17)",1147
2843,"(01,00)","(27,18)","(59,18)",1211
1403,"(01,00)","(27,19)","(59,19)",1275
667,"(01,00)","(27,20)","(59,20)",1339
2235,"(01,00)","(27,21)","(59,21)",1403
2971,"(01,00)","(27,22)","(59,22)",1467
1179,"(01,00)","(27,23)","(59,23)",1531
539,"(01,00)","(27,24)","(59,24)",1595
1275,"(01,00)","(27,25)","(59,25)",1659
1531,"(01,00)","(27,26)","(59,26)",1723
827,"(01,00)","(27,27)","(59,27)",1787
27,"(01,00)","(27,28)","(59,28)",1851
379,"(01,00)","(27,29)","(59,29)",1915
955,"(01,00)","(27,30)","(59,30)",1979
283,"(01,00)","(27,31)","(59,31)",2043
2300,"(01,00)","(28,00)","(60,00)",60
3644,"(01,00)","(28,01)","(60,01)",124
4092,"(01,00)","(28,02)","(60,02)",188
3388,"(01,00)","(28,03)","(60,03)",252
1724,"(01,00)","(28,04)","(60,04)",316
3612,"(01,00)","(28,05)","(60,05)",380
3676,"(01,00)","(28,06)","(60,06)",444
3356,"(01,00)","(28,07)","(60,07)",508
1660,"(01,00)","(28,08)","(60,08)",572
3548,"(01,00)","(28,09)","(60,09)",636
3964,"(01,00)","(28,10)","(60,10)",700
2492,"(01,00)","(28,11)","(60,11)",764
1596,"(01,00)","(28,12)","(60,12)",828
3068,"(01,00)","(28,13)","(60,13)",892
3516,"(01,00)","(28,14)","(60,14)",956
2332,"(01,00)","(28,15)","(60,15)",1020
1500,"(01,00)","(28,16)","(60,16)",1084
2396,"(01,00)","(28,17)","(60,17)",1148
2844,"(01,00)","(28,18)","(60,18)",1212
1404,"(01,00)","(28,19)","(60,19)",1276
668,"(01,00)","(28,20)","(60,20)",1340
2236,"(01,00)","(28,21)","(60,21)",1404
2972,"(01,00)","(28,22)","(60,22)",1468
1180,"(01,00)","(28,23)","(60,23)",1532
540,"(01,00)","(28,24)","(60,24)",1596
1276,"(01,00)","(28,25)","(60,25)",1660
1532,"(01,00)","(28,26)","(60,26)",1724
828,"(01,00)","(28,27)","(60,27)",1788
28,"(01,00)","(28,28)","(60,28)",1852
380,"(01,00)","(28,29)","(60,29)",1916
956,"(01,00)","(28,30)","(60,30)",1980
284,"(01,00)","(28,31)","(60,31)",2044
2301,"(01,00)","(29,00)","(61,00)",61
3645,"(01,00)","(29,01)","(61,01)",125
4093,"(01,00)","(29,02)","(61,02)",189
3389,"(01,00)","(29,03)","(61,03)",253
1725,"(01,00)","(29,04)","(61,04)",317
3613,"(01,00)","(29,05)","(61,05)",381
3677,"(01,00)","(29,06)","(61,06)",445
3357,"(01,00)","(29,07)","(61,07)",509
1661,"(01,00)","(29,08)","(61,08)",573
3549,"(01,00)","(29,09)","(61,09)",637
3965,"(01,00)","(29,10)","(61,10)",701
2493,"(01,00)","(29,11)","(61,11)",765
1597,"(01,00)","(29,12)","(61,12)",829
3069,"(01,00)","(29,13)","(61,13)",893
3517,"(01,00)","(29,14)","(61,14)",957
2333,"(01,00)","(29,15)","(61,15)",1021
1501,"(01,00)","(29,16)","(61,16)",1085
2397,"(01,00)","(29,17)","(61,17)",1149
2845,"(01,00)","(29,18)","(61,18)",1213
1405,"(01,00)","(29,19)","(61,19)",1277
669,"(01,00)","(29,20)","(61,20)",1341
2237,"(01,00)","(29,21)","(61,21)",1405
2973,"(01,00)","(29,22)","(61,22)",1469
1181,"(01,00)","(29,23)","(61,23)",1533
541,"(01,00)","(29,24)","(61,24)",1597
1277,"(01,00)","(29,25)","(61,25)",1661
1533,"(01,00)","(29,26)","(61,26)",1725
829,"(01,00)","(29,27)","(61,27)",1789
29,"(01,00)","(29,28)","(61,28)",1853
381,"(01,00)","(29,29)","(61,29)",1917
957,"(01,00)","(29,30)","(61,30)",1981
285,"(01,00)","(29,31)","(61,31)",2045
2302,"(01,00)","(30,00)","(62,00)",62
3646,"(01,00)","(30,01)","(62,01)",126
4094,"(01,00)","(30,02)","(62,02)",190
3390,"(01,00)","(30,03)","(62,03)",254
1726,"(01,00)","(30,04)","(62,04)",318
3614,"(01,00)","(30,05)","(62,05)",382
3678,"(01,00)","(30,06)","(62,06)",446
3358,"(01,00)","(30,07)","(62,07)",510
1662,"(01,00)","(30,08)","(62,08)",574
3550,"(01,00)","(30,09)","(62,09)",638
3966,"(01,00)","(30,10)","(62,10)",702
2494,"(01,00)","(30,11)","(62,11)",766
1598,"(01,00)","(30,12)","(62,12)",830
3070,"(01,00)","(30,13)","(62,13)",894
3518,"(01,00)","(30,14)","(62,14)",958
2334,"(01,00)","(30,15)","(62,15)",1022
1502,"(01,00)","(30,16)","(62,16)",1086
2398,"(01,00)","(30,17)","(62,17)",1150
2846,"(01,00)","(30,18)","(62,18)",1214
1406,"(01,00)","(30,19)","(62,19)",1278
670,"(01,00)","(30,20)","(62,20)",1342
2238,"(01,00)","(30,21)","(62,21)",1406
2974,"(01,00)","(30,22)","(62,22)",1470
1182,"(01,00)","(30,23)","(62,23)",1534
542,"(01,00)","(30,24)","(62,24)",1598
1278,"(01,00)","(30,25)","(62,25)",1662
1534,"(01,00)","(30,26)","(62,26)",1726
830,"(01,00)","(30,27)","(62,27)",1790
30,"(01,00)","(30,28)","(62,28)",1854
382,"(01,00)","(30,29)","(62,29)",1918
958,"(01,00)","(30,30)","(62,30)",1982
286,"(01,00)","(30,31)","(62,31)",2046
2303,"(01,00)","(31,00)","(63,00)",63
3647,"(01,00)","(31,01)","(63,01)",127
4095,"(01,00)","(31,02)","(63,02)",191
3391,"(01,00)","(31,03)","(63,03)",255
1727,"(01,00)","(31,04)","(63,04)",319
3615,"(01,00)","(31,05)","(63,05)",383
3679,"(01,00)","(31,06)","(63,06)",447
3359,"(01,00)","(31,07)","(63,07)",511
1663,"(01,00)","(31,08)","(63,08)",575
3551,"(01,00)","(31,09)","(63,09)",639
3967,"(01,00)","(31,10)","(63,10)",703
2495,"(01,00)","(31,11)","(63,11)",767
1599,"(01,00)","(31,12)","(63,12)",831
3071,"(01,00)","(31,13)","(63,13)",895
3519,"(01,00)","(31,14)","(63,14)",959
2335,"(01,00)","(31,15)","(63,15)",1023
1503,"(01,00)","(31,16)","(63,16)",1087
2399,"(01,00)","(31,17)","(63,17)",1151
2847,"(01,00)","(31,18)","(63,18)",1215
1407,"(01,00)","(31,19)","(63,19)",1279
671,"(01,00)","(31,20)","(63,20)",1343
2239,"(01,00)","(31,21)","(63,21)",1407
2975,"(01,00)","(31,22)","(63,22)",1471
1183,"(01,00)","(31,23)","(63,23)",1535
543,"(01,00)","(31,24)","(63,24)",1599
1279,"(01,00)","(31,25)","(63,25)",1663
1535,"(01,00)","(31,26)","(63,26)",1727
831,"(01,00)","(31,27)","(63,27)",1791
31,"(01,00)","(31,28)","(63,28)",1855
383,"(01,00)","(31,29)","(63,29)",1919
959,"(01,00)","(31,30)","(63,30)",1983
287,"(01,00)","(31,31)","(63,31)",2047
3872,"(01,01)","(00,00)","(32,32)",2080
3296,"(01,01)","(00,01)","(32,33)",2144
2528,"(01,01)","(00,02)","(32,34)",2208
3744,"(01,01)","(00,03)","(32,35)",2272
3808,"(01,01)","(00,04)","(32,36)",2336
3168,"(01,01)","(00,05)","(32,37)",2400
2496,"(01,01)","(00,06)","(32,38)",2464
3200,"(01,01)","(00,07)","(32,39)",2528
3072,"(01,01)","(00,08)","(32,40)",2592
2656,"(01,01)","(00,09)","(32,41)",2656
2112,"(01,01)","(00,10)","(32,42)",2720
2880,"(01,01)","(00,11)","(32,43)",2784
3136,"(01,01)","(00,12)","(32,44)",2848
1792,"(01,01)","(00,13)","(32,45)",2912
1824,"(01,01)","(00,14)","(32,46)",2976
3264,"(01,01)","(00,15)","(32,47)",3040
2848,"(01,01)","(00,16)","(32,48)",3104
1536,"(01,01)","(00,17)","(32,49)",3168
1728,"(01,01)","(00,18)","(32,50)",3232
2784,"(01,01)","(00,19)","(32,51)",3296
2624,"(01,01)","(00,20)","(32,52)",3360
1600,"(01,01)","(00,21)","(32,53)",3424
864,"(01,01)","(00,22)","(32,54)",3488
1344,"(01,01)","(00,23)","(32,55)",3552
704,"(01,01)","(00,24)","(32,56)",3616
416,"(01,01)","(00,25)","(32,57)",3680
384,"(01,01)","(00,26)","(32,58)",3744
544,"(01,01)","(00,27)","(32,59)",3808
1408,"(01,01)","(00,28)","(32,60)",3872
736,"(01,01)","(00,29)","(32,61)",3936
128,"(01,01)","(00,30)","(32,62)",4000
576,"(01,01)","(00,31)","(32,63)",4064
3873,"(01,01)","(01,00)","(33,32)",2081
3297,"(01,01)","(01,01)","(33,33)",2145
2529,"(01,01)","(01,02)","(33,34)",2209
3745,"(01,01)","(01,03)","(33,35)",2273
3809,"(01,01)","(01,04)","(33,36)",2337
3169,"(01,01)","(01,05)","(33,37)",2401
2497,"(01,01)","(01,06)","(33,38)",2465
3201,"(01,01)","(01,07)","(33,39)",2529
3073,"(01,01)","(01,08)","(33,40)",2593
2657,"(01,01)","(01,09)","(33,41)",2657
2113,"(01,01)","(01,10)","(33,42)",2721
2881,"(01,01)","(01,11)","(33,43)",2785
3137,"(01,01)","(01,12)","(33,44)",2849
1793,"(01,01)","(01,13)","(33,45)",2913
1825,"(01,01)","(01,14)","(33,46)",2977
3265,"(01,01)","(01,15)","(33,47)",3041
2849,"(01,01)","(01,16)","(33,48)",3105
1537,"(01,01)","(01,17)","(33,49)",3169
1729,"(01,01)","(01,18)","(33,50)",3233
2785,"(01,01)","(01,19)","(33,51)",3297
2625,"(01,01)","(01,20)","(33,52)",3361
1601,"(01,01)","(01,21)","(33,53)",3425
865,"(01,01)","(01,22)","(33,54)",3489
1345,"(01,01)","(01,23)","(33,55)",3553
705,"(01,01)","(01,24)","(33,56)",3617
417,"(01,01)","(01,25)","(33,57)",3681
385,"(01,01)","(01,26)","(33,58)",3745
545,"(01,01)","(01,27)","(33,59)",3809
1409,"(01,01)","(01,28)","(33,60)",3873
737,"(01,01)","(01,29)","(33,61)",3937
129,"(01,01)","(01,30)","(33,62)",4001
577,"(01,01)","(01,31)","(33,63)",4065
3874,"(01,01)","(02,00)","(34,32)",2082
3298,"(01,01)","(02,01)","(34,33)",2146
2530,"(01,01)","(02,02)","(34,34)",2210
3746,"(01,01)","(02,03)","(34,35)",2274
3810,"(01,01)","(02,04)","(34,36)",2338
3170,"(01,01)","(02,05)","(34,37)",2402
2498,"(01,01)","(02,06)","(34,38)",2466
3202,"(01,01)","(02,07)","(34,39)",2530
3074,"(01,01)","(02,08)","(34,40)",2594
2658,"(01,01)","(02,09)","(34,41)",2658
2114,"(01,01)","(02,10)","(34,42)",2722
2882,"(01,01)","(02,11)","(34,43)",2786
3138,"(01,01)","(02,12)","(34,44)",2850
1794,"(01,01)","(02,13)","(34,45)",2914
1826,"(01,01)","(02,14)","(34,46)",2978
3266,"(01,01)","(02,15)","(34,47)",3042
2850,"(01,01)","(02,16)","(34,48)",3106
1538,"(01,01)","(02,17)","(34,49)",3170
1730,"(01,01)","(02,18)","(34,50)",3234
2786,"(01,01)","(02,19)","(34,51)",3298
2626,"(01,01)","(02,20)","(34,52)",3362
1602,"(01,01)","(02,21)","(34,53)",3426
866,"(01,01)","(02,22)","(34,54)",3490
1346,"(01,01)","(02,23)","(34,55)",3554
706,"(01,01)","(02,24)","(34,56)",3618
418,"(01,01)","(02,25)","(34,57)",3682
386,"(01,01)","(02,26)","(34,58)",3746
546,"(01,01)","(02,27)","(34,59)",3810
1410,"(01,01)","(02,28)","(34,60)",3874
738,"(01,01)","(02,29)","(34,61)",3938
130,"(01,01)","(02,30)","(34,62)",4002
578,"(01,01)","(02,31)","(34,63)",4066
3875,"(01,01)","(03,00)","(35,32)",2083
3299,"(01,01)","(03,01)","(35,33)",2147
2531,"(01,01)","(03,02)","(35,34)",2211
3747,"(01,01)","(03,03)","(35,35)",2275
3811,"(01,01)","(03,04)","(35,36)",2339
3171,"(01,01)","(03,05)","(35,37)",2403
2499,"(01,01)","(03,06)","(35,38)",2467
3203,"(01,01)","(03,07)","(35,39)",2531
3075,"(01,01)","(03,08)","(35,40)",2595
2659,"(01,01)","(03,09)","(35,41)",2659
2115,"(01,01)","(03,10)","(35,42)",2723
2883,"(01,01)","(03,11)","(35,43)",2787
3139,"(01,01)","(03,12)","(35,44)",2851
1795,"(01,01)","(03,13)","(35,45)",2915
1827,"(01,01)","(03,14)","(35,46)",2979
3267,"(01,01)","(03,15)","(35,47)",3043
2851,"(01,01)","(03,16)","(35,48)",3107
1539,"(01,01)","(03,17)","(35,49)",3171
1731,"(01,01)","(03,18)","(35,50)",3235
2787,"(01,01)","(03,19)","(35,51)",3299
2627,"(01,01)","(03,20)","(35,52)",3363
1603,"(01,01)","(03,21)","(35,53)",3427
867,"(01,01)","(03,22)","(35,54)",3491
1347,"(01,01)","(03,23)","(35,55)",3555
707,"(01,01)","(03,24)","(35,56)",3619
419,"(01,01)","(03,25)","(35,57)",3683
387,"(01,01)","(03,26)","(35,58)",3747
547,"(01,01)","(03,27)","(35,59)",3811
1411,"(01,01)","(03,28)","(35,60)",3875
739,"(01,01)","(03,29)","(35,61)",3939
131,"(01,01)","(03,30)","(35,62)",4003
579,"(01,01)","(03,31)","(35,63)",4067
3876,"(01,01)","(04,00)","(36,32)",2084
3300,"(01,01)","(04,01)","(36,33)",2148
2532,"(01,01)","(04,02)","(36,34)",2212
3748,"(01,01)","(04,03)","(36,35)",2276
3812,"(01,01)","(04,04)","(36,36)",2340
3172,"(01,01)","(04,05)","(36,37)",2404
2500,"(01,01)","(04,06)","(36,38)",2468
3204,"(01,01)","(04,07)","(36,39)",2532
3076,"(01,01)","(04,08)","(36,40)",2596
2660,"(01,01)","(04,09)","(36,41)",2660
2116,"(01,01)","(04,10)","(36,42)",2724
2884,"(01,01)","(04,11)","(36,43)",2788
3140,"(01,01)","(04,12)","(36,44)",2852
1796,"(01,01)","(04,13)","(36,45)",2916
1828,"(01,01)","(04,14)","(36,46)",2980
3268,"(01,01)","(04,15)","(36,47)",3044
2852,"(01,01)","(04,16)","(36,48)",3108
1540,"(01,01)","(04,17)","(36,49)",3172
1732,"(01,01)","(04,18)","(36,50)",3236
2788,"(01,01)","(04,19)","(36,51)",3300
2628,"(01,01)","(04,20)","(36,52)",3364
1604,"(01,01)","(04,21)","(36,53)",3428
868,"(01,01)","(04,22)","(36,54)",3492
1348,"(01,01)","(04,23)","(36,55)",3556
708,"(01,01)","(04,24)","(36,56)",3620
420,"(01,01)","(04,25)","(36,57)",3684
388,"(01,01)","(04,26)","(36,58)",3748
548,"(01,01)","(04,27)","(36,59)",3812
1412,"(01,01)","(04,28)","(36,60)",3876
740,"(01,01)","(04,29)","(36,61)",3940
132,"(01,01)","(04,30)","(36,62)",4004
580,"(01,01)","(04,31)","(36,63)",4068
3877,"(01,01)","(05,00)","(37,32)",2085
3301,"(01,01)","(05,01)","(37,33)",2149
2533,"(01,01)","(05,02)","(37,34)",2213
3749,"(01,01)","(05,03)","(37,35)",2277
3813,"(01,01)","(05,04)","(37,36)",2341
3173,"(01,01)","(05,05)","(37,37)",2405
2501,"(01,01)","(05,06)","(37,38)",2469
3205,"(01,01)","(05,07)","(37,39)",2533
3077,"(01,01)","(05,08)","(37,40)",2597
2661,"(01,01)","(05,09)","(37,41)",2661
2117,"(01,01)","(05,10)","(37,42)",2725
2885,"(01,01)","(05,11)","(37,43)",2789
3141,"(01,01)","(05,12)","(37,44)",2853
1797,"(01,01)","(05,13)","(37,45)",2917
1829,"(01,01)","(05,14)","(37,46)",2981
3269,"(01,01)","(05,15)","(37,47)",3045
2853,"(01,01)","(05,16)","(37,48)",3109
1541,"(01,01)","(05,17)","(37,49)",3173
1733,"(01,01)","(05,18)","(37,50)",3237
2789,"(01,01)","(05,19)","(37,51)",3301
2629,"(01,01)","(05,20)","(37,52)",3365
1605,"(01,01)","(05,21)","(37,53)",3429
869,"(01,01)","(05,22)","(37,54)",3493
1349,"(01,01)","(05,23)","(37,55)",3557
709,"(01,01)","(05,24)","(37,56)",3621
421,"(01,01)","(05,25)","(37,57)",3685
389,"(01,01)","(05,26)","(37,58)",3749
549,"(01,01)","(05,27)","(37,59)",3813
1413,"(01,01)","(05,28)","(37,60)",3877
741,"(01,01)","(05,29)","(37,61)",3941
133,"(01,01)","(05,30)","(37,62)",4005
581,"(01,01)","(05,31)","(37,63)",4069
3878,"(01,01)","(06,00)","(38,32)",2086
3302,"(01,01)","(06,01)","(38,33)",2150
2534,"(01,01)","(06,02)","(38,34)",2214
3750,"(01,01)","(06,03)","(38,35)",2278
3814,"(01,01)","(06,04)","(38,36)",2342
3174,"(01,01)","(06,05)","(38,37)",2406
2502,"(01,01)","(06,06)","(38,38)",2470
3206,"(01,01)","(06,07)","(38,39)",2534
3078,"(01,01)","(06,08)","(38,40)",2598
2662,"(01,01)","(06,09)","(38,41)",2662
2118,"(01,01)","(06,10)","(38,42)",2726
2886,"(01,01)","(06,11)","(38,43)",2790
3142,"(01,01)","(06,12)","(38,44)",2854
1798,"(01,01)","(06,13)","(38,45)",2918
1830,"(01,01)","(06,14)","(38,46)",2982
3270,"(01,01)","(06,15)","(38,47)",3046
2854,"(01,01)","(06,16)","(38,48)",3110
1542,"(01,01)","(06,17)","(38,49)",3174
1734,"(01,01)","(06,18)","(38,50)",3238
2790,"(01,01)","(06,19)","(38,51)",3302
2630,"(01,01)","(06,20)","(38,52)",3366
1606,"(01,01)","(06,21)","(38,53)",3430
870,"(01,01)","(06,22)","(38,54)",3494
1350,"(01,01)","(06,23)","(38,55)",3558
710,"(01,01)","(06,24)","(38,56)",3622
422,"(01,01)","(06,25)","(38,57)",3686
390,"(01,01)","(06,26)","(38,58)",3750
550,"(01,01)","(06,27)","(38,59)",3814
1414,"(01,01)","(06,28)","(38,60)",3878
742,"(01,01)","(06,29)","(38,61)",3942
134,"(01,01)","(06,30)","(38,62)",4006
582,"(01,01)","(06,31)","(38,63)",4070
3879,"(01,01)","(07,00)","(39,32)",2087
3303,"(01,01)","(07,01)","(39,33)",2151
2535,"(01,01)","(07,02)","(39,34)",2215
3751,"(01,01)","(07,03)","(39,35)",2279
3815,"(01,01)","(07,04)","(39,36)",2343
3175,"(01,01)","(07,05)","(39,37)",2407
2503,"(01,01)","(07,06)","(39,38)",2471
3207,"(01,01)","(07,07)","(39,39)",2535
3079,"(01,01)","(07,08)","(39,40)",2599
2663,"(01,01)","(07,09)","(39,41)",2663
2119,"(01,01)","(07,10)","(39,42)",2727
2887,"(01,01)","(07,11)","(39,43)",2791
3143,"(01,01)","(07,12)","(39,44)",2855
1799,"(01,01)","(07,13)","(39,45)",2919
1831,"(01,01)","(07,14)","(39,46)",2983
3271,"(01,01)","(07,15)","(39,47)",3047
2855,"(01,01)","(07,16)","(39,48)",3111
1543,"(01,01)","(07,17)","(39,49)",3175
1735,"(01,01)","(07,18)","(39,50)",3239
2791,"(01,01)","(07,19)","(39,51)",3303
2631,"(01,01)","(07,20)","(39,52)",3367
1607,"(01,01)","(07,21)","(39,53)",3431
871,"(01,01)","(07,22)","(39,54)",3495
1351,"(01,01)","(07,23)","(39,55)",3559
711,"(01,01)","(07,24)","(39,56)",3623
423,"(01,01)","(07,25)","(39,57)",3687
391,"(01,01)","(07,26)","(39,58)",3751
551,"(01,01)","(07,27)","(39,59)",3815
1415,"(01,01)","(07,28)","(39,60)",3879
743,"(01,01)","(07,29)","(39,61)",3943
135,"(01,01)","(07,30)","(39,62)",4007
583,"(01,01)","(07,31)","(39,63)",4071
3880,"(01,01)","(08,00)","(40,32)",2088
3304,"(01,01)","(08,01)","(40,33)",2152
2536,"(01,01)","(08,02)","(40,34)",2216
3752,"(01,01)","(08,03)","(40,35)",2280
3816,"(01,01)","(08,04)","(40,36)",2344
3176,"(01,01)","(08,05)","(40,37)",2408
2504,"(01,01)","(08,06)","(40,38)",2472
3208,"(01,01)","(08,07)","(40,39)",2536
3080,"(01,01)","(08,08)","(40,40)",2600
2664,"(01,01)","(08,09)","(40,41)",2664
2120,"(01,01)","(08,10)","(40,42)",2728
2888,"(01,01)","(08,11)","(40,43)",2792
3144,"(01,01)","(08,12)","(40,44)",2856
1800,"(01,01)","(08,13)","(40,45)",2920
1832,"(01,01)","(08,14)","(40,46)",2984
3272,"(01,01)","(08,15)","(40,47)",3048
2856,"(01,01)","(08,16)","(40,48)",3112
1544,"(01,01)","(08,17)","(40,49)",3176
1736,"(01,01)","(08,18)","(40,50)",3240
2792,"(01,01)","(08,19)","(40,51)",3304
2632,"(01,01)","(08,20)","(40,52)",3368
1608,"(01,01)","(08,21)","(40,53)",3432
872,"(01,01)","(08,22)","(40,54)",3496
1352,"(01,01)","(08,23)","(40,55)",3560
712,"(01,01)","(08,24)","(40,56)",3624
424,"(01,01)","(08,25)","(40,57)",3688
392,"(01,01)","(08,26)","(40,58)",3752
552,"(01,01)","(08,27)","(40,59)",3816
1416,"(01,01)","(08,28)","(40,60)",3880
744,"(01,01)","(08,29)","(40,61)",3944
136,"(01,01)","(08,30)","(40,62)",4008
584,"(01,01)","(08,31)","(40,63)",4072
3881,"(01,01)","(09,00)","(41,32)",2089
3305,"(01,01)","(09,01)","(41,33)",2153
2537,"(01,01)","(09,02)","(41,34)",2217
3753,"(01,01)","(09,03)","(41,35)",2281
3817,"(01,01)","(09,04)","(41,36)",2345
3177,"(01,01)","(09,05)","(41,37)",2409
2505,"(01,01)","(09,06)","(41,38)",2473
3209,"(01,01)","(09,07)","(41,39)",2537
3081,"(01,01)","(09,08)","(41,40)",2601
2665,"(01,01)","(09,09)","(41,41)",2665
2121,"(01,01)","(09,10)","(41,42)",2729
2889,"(01,01)","(09,11)","(41,43)",2793
3145,"(01,01)","(09,12)","(41,44)",2857
1801,"(01,01)","(09,13)","(41,45)",2921
1833,"(01,01)","(09,14)","(41,46)",2985
3273,"(01,01)","(09,15)","(41,47)",3049
2857,"(01,01)","(09,16)","(41,48)",3113
1545,"(01,01)","(09,17)","(41,49)",3177
1737,"(01,01)","(09,18)","(41,50)",3241
2793,"(01,01)","(09,19)","(41,51)",3305
2633,"(01,01)","(09,20)","(41,52)",3369
1609,"(01,01)","(09,21)","(41,53)",3433
873,"(01,01)","(09,22)","(41,54)",3497
1353,"(01,01)","(09,23)","(41,55)",3561
713,"(01,01)","(09,24)","(41,56)",3625
425,"(01,01)","(09,25)","(41,57)",3689
393,"(01,01)","(09,26)","(41,58)",3753
553,"(01,01)","(09,27)","(41,59)",3817
1417,"(01,01)","(09,28)","(41,60)",3881
745,"(01,01)","(09,29)","(41,61)",3945
137,"(01,01)","(09,30)","(41,62)",4009
585,"(01,01)","(09,31)","(41,63)",4073
3882,"(01,01)","(10,00)","(42,32)",2090
3306,"(01,01)","(10,01)","(42,33)",2154
2538,"(01,01)","(10,02)","(42,34)",2218
3754,"(01,01)","(10,03)","(42,35)",2282
3818,"(01,01)","(10,04)","(42,36)",2346
3178,"(01,01)","(10,05)","(42,37)",2410
2506,"(01,01)","(10,06)","(42,38)",2474
3210,"(01,01)","(10,07)","(42,39)",2538
3082,"(01,01)","(10,08)","(42,40)",2602
2666,"(01,01)","(10,09)","(42,41)",2666
2122,"(01,01)","(10,10)","(42,42)",2730
2890,"(01,01)","(10,11)","(42,43)",2794
3146,"(01,01)","(10,12)","(42,44)",2858
1802,"(01,01)","(10,13)","(42,45)",2922
1834,"(01,01)","(10,14)","(42,46)",2986
3274,"(01,01)","(10,15)","(42,47)",3050
2858,"(01,01)","(10,16)","(42,48)",3114
1546,"(01,01)","(10,17)","(42,49)",3178
1738,"(01,01)","(10,18)","(42,50)",3242
2794,"(01,01)","(10,19)","(42,51)",3306
2634,"(01,01)","(10,20)","(42,52)",3370
1610,"(01,01)","(10,21)","(42,53)",3434
874,"(01,01)","(10,22)","(42,54)",3498
1354,"(01,01)","(10,23)","(42,55)",3562
714,"(01,01)","(10,24)","(42,56)",3626
426,"(01,01)","(10,25)","(42,57)",3690
394,"(01,01)","(10,26)","(42,58)",3754
554,"(01,01)","(10,27)","(42,59)",3818
1418,"(01,01)","(10,28)","(42,60)",3882
746,"(01,01)","(10,29)","(42,61)",3946
138,"(01,01)","(10,30)","(42,62)",4010
586,"(01,01)","(10,31)","(42,63)",4074
3883,"(01,01)","(11,00)","(43,32)",2091
